31388,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e82a,1e82b,1e82c,1e82d,0,0,0,0,0,0,0,0,0,0,0
31389,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e5f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31390,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e82e,1e82f,1e830,1e831,1e832,0,0,0,0,0,0,0,0,0,0
31391,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e5f7,1e5f8,0,0,0,0,0,0,0,0,0,0,0,0,0
31392,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e5f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31393,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e833,1e834,1e835,0,0,0,0,0,0,0,0,0,0,0,0
31394,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e836,1e837,1e838,1e839,0,0,0,0,0,0,0,0,0,0,0
31395,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e83a,1e83b,1e83c,1e83d,1e83e,0,0,0,0,0,0,0,0,0,0
31396,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e83f,1e840,0,0,0,0,0,0,0,0,0,0,0,0,0
31397,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e841,1e842,0,0,0,0,0,0,0,0,0,0,0,0,0
31398,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e5fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31399,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e843,1e844,1e845,1e846,0,0,0,0,0,0,0,0,0,0,0
31400,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31401,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e848,1e849,0,0,0,0,0,0,0,0,0,0,0,0,0
31402,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e84a,1e84b,1e84c,1e84d,1e84e,0,0,0,0,0,0,0,0,0,0
31403,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e5fb,1e5fc,1e5fd,1e5fe,1e5ff,0,0,0,0,0,0,0,0,0,0
31404,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e600,1ea01,1ea02,1ea03,0,0,0,0,0,0,0,0,0,0,0
31405,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea04,1ea05,1ea06,1ea07,0,0,0,0,0,0,0,0,0,0,0
31406,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ea08,1ea09,1ea0a,0,0,0,0,0,0,0,0,0,0,0,0
31407,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea0b,1ea0c,1ea0d,1ea0e,0,0,0,0,0,0,0,0,0,0,0
31408,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1ea0f,1ea10,0,0,0,0,0,0,0,0,0,0,0,0,0
31409,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e84f,1e850,1e851,1e852,0,0,0,0,0,0,0,0,0,0,0
31410,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31411,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e854,1e855,1e856,1e857,0,0,0,0,0,0,0,0,0,0,0
31412,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e858,1e859,1e85a,1e85b,1e85c,0,0,0,0,0,0,0,0,0,0
31413,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e85d,1e85e,0,0,0,0,0,0,0,0,0,0,0,0,0
31414,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e85f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31415,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e860,1e861,1e862,0,0,0,0,0,0,0,0,0,0,0,0
31416,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea11,1ea12,1ea13,1ea14,0,0,0,0,0,0,0,0,0,0,0
31417,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ea15,1ea16,1ea17,0,0,0,0,0,0,0,0,0,0,0,0
31418,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1ea18,1ea19,0,0,0,0,0,0,0,0,0,0,0,0,0
31419,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1ea1a,1ea1b,0,0,0,0,0,0,0,0,0,0,0,0,0
31420,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea1c,1ea1d,1ea1e,1ea1f,0,0,0,0,0,0,0,0,0,0,0
31421,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1ea20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31422,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31423,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31424,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e865,1e866,1e867,0,0,0,0,0,0,0,0,0,0,0,0
31425,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e868,1e869,0,0,0,0,0,0,0,0,0,0,0,0,0
31426,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e86a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31427,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e86b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31428,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e86c,1e86d,0,0,0,0,0,0,0,0,0,0,0,0,0
31429,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea21,1ea22,1ea23,1ea24,0,0,0,0,0,0,0,0,0,0,0
31430,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea25,1ea26,1ea27,1ea28,0,0,0,0,0,0,0,0,0,0,0
31431,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1ea29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31432,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea2a,1ea2b,1ea2c,1ea2d,0,0,0,0,0,0,0,0,0,0,0
31433,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ea2e,1ea2f,1ea30,0,0,0,0,0,0,0,0,0,0,0,0
31434,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1ea31,1ea32,0,0,0,0,0,0,0,0,0,0,0,0,0
31435,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ea33,1ea34,1ea35,1ea36,0,0,0,0,0,0,0,0,0,0,0
31436,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e86e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31437,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e86f,1e870,1e871,0,0,0,0,0,0,0,0,0,0,0,0
31438,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31439,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e873,1e874,1e875,1e876,1e877,0,0,0,0,0,0,0,0,0,0
31440,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e878,1e879,1e87a,1e87b,1e87c,0,0,0,0,0,0,0,0,0,0
31441,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e87d,1e87e,0,0,0,0,0,0,0,0,0,0,0,0,0
31442,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e87f,1e880,0,0,0,0,0,0,0,0,0,0,0,0,0
31443,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31444,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e882,1e883,0,0,0,0,0,0,0,0,0,0,0,0,0
31445,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e884,1e885,1e886,0,0,0,0,0,0,0,0,0,0,0,0
31446,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e887,1e888,0,0,0,0,0,0,0,0,0,0,0,0,0
31447,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e889,1e88a,1e88b,1e88c,1e88d,0,0,0,0,0,0,0,0,0,0
31448,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e88e,1e88f,0,0,0,0,0,0,0,0,0,0,0,0,0
31449,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e890,1e891,1e892,0,0,0,0,0,0,0,0,0,0,0,0
31450,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e893,1e894,1e895,1e896,0,0,0,0,0,0,0,0,0,0,0
31451,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31452,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31453,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e899,1e89a,1e89b,1e89c,1e89d,0,0,0,0,0,0,0,0,0,0
31454,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e89e,1e89f,0,0,0,0,0,0,0,0,0,0,0,0,0
31455,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e8a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31456,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8a1,1e8a2,1e8a3,1e8a4,1e8a5,0,0,0,0,0,0,0,0,0,0
31457,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e8a6,1e8a7,0,0,0,0,0,0,0,0,0,0,0,0,0
31458,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8a8,1e8a9,1e8aa,0,0,0,0,0,0,0,0,0,0,0,0
31459,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8ab,1e8ac,1e8ad,1e8ae,1e8af,0,0,0,0,0,0,0,0,0,0
31460,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e8b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31461,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8b1,1e8b2,1e8b3,0,0,0,0,0,0,0,0,0,0,0,0
31462,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e8b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31463,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8b5,1e8b6,1e8b7,0,0,0,0,0,0,0,0,0,0,0,0
31464,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8b8,1e8b9,1e8ba,1e8bb,1e8bc,0,0,0,0,0,0,0,0,0,0
31465,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e8bd,1e8be,1e8bf,1e8c0,0,0,0,0,0,0,0,0,0,0,0
31466,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8c1,1e8c2,1e8c3,0,0,0,0,0,0,0,0,0,0,0,0
31467,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8c4,1e8c5,1e8c6,0,0,0,0,0,0,0,0,0,0,0,0
31468,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8c7,1e8c8,1e8c9,1e8ca,1e8cb,0,0,0,0,0,0,0,0,0,0
31469,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e8cc,1e8cd,0,0,0,0,0,0,0,0,0,0,0,0,0
31470,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8ce,1e8cf,1e8d0,1e8d1,1e8d2,0,0,0,0,0,0,0,0,0,0
31471,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e8d3,1e8d4,1e8d5,1e8d6,0,0,0,0,0,0,0,0,0,0,0
31472,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8d7,1e8d8,1e8d9,0,0,0,0,0,0,0,0,0,0,0,0
31473,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e8da,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31474,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8db,1e8dc,1e8dd,1e8de,1e8df,0,0,0,0,0,0,0,0,0,0
31475,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8e0,1e8e1,1e8e2,1e8e3,1e8e4,0,0,0,0,0,0,0,0,0,0
31476,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8e5,1e8e6,1e8e7,1e8e8,1e8e9,0,0,0,0,0,0,0,0,0,0
31477,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8ea,1e8eb,1e8ec,0,0,0,0,0,0,0,0,0,0,0,0
31478,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e8ed,1e8ee,0,0,0,0,0,0,0,0,0,0,0,0,0
31479,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e8ef,1e8f0,1e8f1,1e8f2,1e8f3,0,0,0,0,0,0,0,0,0,0
31480,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8f4,1e8f5,1e8f6,0,0,0,0,0,0,0,0,0,0,0,0
31481,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e8f7,1e8f8,1e8f9,1e8fa,0,0,0,0,0,0,0,0,0,0,0
31482,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e8fb,1e8fc,1e8fd,1e8fe,0,0,0,0,0,0,0,0,0,0,0
31483,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e8ff,1e900,1e901,0,0,0,0,0,0,0,0,0,0,0,0
31484,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e902,1e903,1e904,1e905,0,0,0,0,0,0,0,0,0,0,0
31485,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31486,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31487,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31488,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e909,1e90a,1e90b,1e90c,1e90d,0,0,0,0,0,0,0,0,0,0
31489,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e90e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31490,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e90f,1e910,1e911,0,0,0,0,0,0,0,0,0,0,0,0
31491,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e912,1e913,0,0,0,0,0,0,0,0,0,0,0,0,0
31492,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e914,1e915,1e916,1e917,0,0,0,0,0,0,0,0,0,0,0
31493,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e918,1e919,0,0,0,0,0,0,0,0,0,0,0,0,0
31494,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e91a,1e91b,1e91c,0,0,0,0,0,0,0,0,0,0,0,0
31495,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e91d,1e91e,1e91f,0,0,0,0,0,0,0,0,0,0,0,0
31496,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e920,1e921,0,0,0,0,0,0,0,0,0,0,0,0,0
31497,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e922,1e923,1e924,0,0,0,0,0,0,0,0,0,0,0,0
31498,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e925,1e926,1e927,1e928,0,0,0,0,0,0,0,0,0,0,0
31499,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e929,1e92a,1e92b,1e92c,0,0,0,0,0,0,0,0,0,0,0
31500,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e92d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31501,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e92e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31502,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e92f,1e930,0,0,0,0,0,0,0,0,0,0,0,0,0
31503,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e931,1e932,1e933,0,0,0,0,0,0,0,0,0,0,0,0
31504,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e934,1e935,1e936,1e937,1e938,0,0,0,0,0,0,0,0,0,0
31505,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e939,1e93a,1e93b,0,0,0,0,0,0,0,0,0,0,0,0
31506,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e93c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31507,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e93d,1e93e,1e93f,1e940,1e941,0,0,0,0,0,0,0,0,0,0
31508,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e942,1e943,1e944,1e945,1e946,0,0,0,0,0,0,0,0,0,0
31509,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e947,1e948,1e949,1e94a,0,0,0,0,0,0,0,0,0,0,0
31510,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e94b,1e94c,1e94d,0,0,0,0,0,0,0,0,0,0,0,0
31511,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e94e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31512,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e94f,1e950,1e951,1e952,1e953,0,0,0,0,0,0,0,0,0,0
31513,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e954,1e955,1e956,1e957,1e958,0,0,0,0,0,0,0,0,0,0
31514,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e959,1e95a,1e95b,0,0,0,0,0,0,0,0,0,0,0,0
31515,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e95c,1e95d,1e95e,1e95f,0,0,0,0,0,0,0,0,0,0,0
31516,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31517,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e961,1e962,0,0,0,0,0,0,0,0,0,0,0,0,0
31518,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e963,1e964,1e965,1e966,1e967,0,0,0,0,0,0,0,0,0,0
31519,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e968,1e969,1e96a,0,0,0,0,0,0,0,0,0,0,0,0
31520,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e96b,1e96c,0,0,0,0,0,0,0,0,0,0,0,0,0
31521,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e96d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31522,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e96e,1e96f,0,0,0,0,0,0,0,0,0,0,0,0,0
31523,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31524,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e971,1e972,0,0,0,0,0,0,0,0,0,0,0,0,0
31525,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e973,1e974,1e975,0,0,0,0,0,0,0,0,0,0,0,0
31526,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31527,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e977,1e978,1e979,1e97a,0,0,0,0,0,0,0,0,0,0,0
31528,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e97b,1e97c,1e97d,1e97e,1e97f,0,0,0,0,0,0,0,0,0,0
31529,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e980,1e981,1e982,1e983,1e984,0,0,0,0,0,0,0,0,0,0
31530,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e985,1e986,1e987,0,0,0,0,0,0,0,0,0,0,0,0
31531,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e988,1e989,1e98a,0,0,0,0,0,0,0,0,0,0,0,0
31532,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e98b,1e98c,0,0,0,0,0,0,0,0,0,0,0,0,0
31533,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e98d,1e98e,1e98f,1e990,1e991,0,0,0,0,0,0,0,0,0,0
31534,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e992,1e993,0,0,0,0,0,0,0,0,0,0,0,0,0
31535,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e994,1e995,1e996,1e997,1e998,0,0,0,0,0,0,0,0,0,0
31536,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e999,1e99a,0,0,0,0,0,0,0,0,0,0,0,0,0
31537,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e99b,1e99c,1e99d,1e99e,1e99f,0,0,0,0,0,0,0,0,0,0
31538,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9a0,1e9a1,1e9a2,1e9a3,0,0,0,0,0,0,0,0,0,0,0
31539,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9a4,1e9a5,1e9a6,0,0,0,0,0,0,0,0,0,0,0,0
31540,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e9a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31541,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9a8,1e9a9,1e9aa,0,0,0,0,0,0,0,0,0,0,0,0
31542,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e9ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31543,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9ac,1e9ad,1e9ae,1e9af,0,0,0,0,0,0,0,0,0,0,0
31544,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e9b0,1e9b1,0,0,0,0,0,0,0,0,0,0,0,0,0
31545,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e9b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31546,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9b3,1e9b4,1e9b5,0,0,0,0,0,0,0,0,0,0,0,0
31547,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9b6,1e9b7,1e9b8,0,0,0,0,0,0,0,0,0,0,0,0
31548,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9b9,1e9ba,1e9bb,0,0,0,0,0,0,0,0,0,0,0,0
31549,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9bc,1e9bd,1e9be,1e9bf,0,0,0,0,0,0,0,0,0,0,0
31550,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e9c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31551,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e9c1,1e9c2,1e9c3,1e9c4,1e9c5,0,0,0,0,0,0,0,0,0,0
31552,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e9c6,1e9c7,0,0,0,0,0,0,0,0,0,0,0,0,0
31553,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e9c8,1e9c9,1e9ca,1e9cb,1e9cc,0,0,0,0,0,0,0,0,0,0
31554,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9cd,1e9ce,1e9cf,0,0,0,0,0,0,0,0,0,0,0,0
31555,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9d0,1e9d1,1e9d2,0,0,0,0,0,0,0,0,0,0,0,0
31556,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e9d3,1e9d4,1e9d5,1e9d6,1e9d7,0,0,0,0,0,0,0,0,0,0
31557,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9d8,1e9d9,1e9da,1e9db,0,0,0,0,0,0,0,0,0,0,0
31558,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9dc,1e9dd,1e9de,0,0,0,0,0,0,0,0,0,0,0,0
31559,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9df,1e9e0,1e9e1,0,0,0,0,0,0,0,0,0,0,0,0
31560,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9e2,1e9e3,1e9e4,1e9e5,0,0,0,0,0,0,0,0,0,0,0
31561,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9e6,1e9e7,1e9e8,1e9e9,0,0,0,0,0,0,0,0,0,0,0
31562,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e9ea,1e9eb,0,0,0,0,0,0,0,0,0,0,0,0,0
31563,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9ec,1e9ed,1e9ee,0,0,0,0,0,0,0,0,0,0,0,0
31564,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e9ef,1e9f0,0,0,0,0,0,0,0,0,0,0,0,0,0
31565,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1e9f1,1e9f2,1e9f3,1e9f4,1e9f5,0,0,0,0,0,0,0,0,0,0
31566,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1e9f6,1e9f7,1e9f8,0,0,0,0,0,0,0,0,0,0,0,0
31567,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1e9f9,1e9fa,1e9fb,1e9fc,0,0,0,0,0,0,0,0,0,0,0
31568,f,100664,1000,1000,1,58201215,58201215,58201215,2048,2,1e9fd,1e9fe,0,0,0,0,0,0,0,0,0,0,0,0,0
31569,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1e9ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31570,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ea00,1ec01,1ec02,0,0,0,0,0,0,0,0,0,0,0,0
31571,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ec03,1ec04,1ec05,0,0,0,0,0,0,0,0,0,0,0,0
31572,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1ec06,1ec07,1ec08,1ec09,1ec0a,0,0,0,0,0,0,0,0,0,0
31573,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ec0b,1ec0c,1ec0d,0,0,0,0,0,0,0,0,0,0,0,0
31574,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ec0e,1ec0f,1ec10,1ec11,0,0,0,0,0,0,0,0,0,0,0
31575,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1ec12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31576,f,100664,1000,1000,1,58201215,58201215,58201215,1024,1,1ec13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31577,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1ec14,1ec15,1ec16,1ec17,1ec18,0,0,0,0,0,0,0,0,0,0
31578,f,100664,1000,1000,1,58201215,58201215,58201215,4096,4,1ec19,1ec1a,1ec1b,1ec1c,0,0,0,0,0,0,0,0,0,0,0
31579,f,100664,1000,1000,1,58201215,58201215,58201215,3072,3,1ec1d,1ec1e,1ec1f,0,0,0,0,0,0,0,0,0,0,0,0
31580,f,100664,1000,1000,1,58201215,58201215,58201215,5120,5,1ec20,1ec21,1ec22,1ec23,1ec24,0,0,0,0,0,0,0,0,0,0
